M03520:605:000000000-LVNKY:1:2110:19156:24885;size=1	A00405_539_HLLNCDSX3_4_1239_8956_26584_1_215_+_5f74270a96d85094cc3112e09a3d186a	98.601	143	2	5.16e-70	254	151
M03520:605:000000000-LVNKY:1:2114:9963:16428;size=1	A00405_539_HLLNCDSX3_4_2354_31494_20306_1_293_+_9fc4ba7df13b38a1122bbfdc70b1bfa7	98.658	149	2	2.39e-73	265	151
M03520:605:000000000-LVNKY:1:2106:10443:8592;size=1	A00405_539_HLLNCDSX3_4_1402_30318_9439_1_266_-_252b574501f4a55884860c129baf3fba	98.473	131	1	8.70e-63	230	151
M03520:605:000000000-LVNKY:1:2106:10443:8592;size=1	A00405_539_HLLNCDSX3_4_2531_30996_36010_1_155_-_3dd8adaf489effec687ac56cfef68619	98.333	60	1	1.53e-25	106	151
M03520:605:000000000-LVNKY:1:1104:25606:11229;size=2	A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139	96.552	116	4	1.14e-51	193	151
M03520:605:000000000-LVNKY:1:1104:25606:11229;size=2	A00405_539_HLLNCDSX3_4_2516_24542_11083_1_284_-_3c21a6cd9e6937764d653129dacfc976	100.000	66	0	1.52e-30	122	151
M03520:605:000000000-LVNKY:1:1104:25606:11229;size=2	A00405_539_HLLNCDSX3_4_2170_22381_8938_1_289_-_5eaf02e2ec49222f3f23b439151ed5af	94.805	77	4	5.46e-30	121	151
M03520:605:000000000-LVNKY:1:1104:10315:2829;size=1	A00405_539_HLLNCDSX3_4_1133_19199_19492_1_294_-_f696211bbf33e2824c01aee2ec50bcfe	98.305	118	2	4.08e-56	207	151
M03520:605:000000000-LVNKY:1:1104:10315:2829;size=1	A00405_539_HLLNCDSX3_4_1165_26124_18364_1_289_-_92dcb437b5cfeea75f7a8f87a187a684	89.744	117	8	9.01e-38	147	151
M03520:605:000000000-LVNKY:1:1104:10315:2829;size=1	A00405_539_HLLNCDSX3_4_1376_6533_24893_1_250_+_5e735dddc9ed98f764e786e6c938d9b8	79.245	106	20	1.55e-15	73.1	151
M03520:605:000000000-LVNKY:1:2103:13209:26465;size=1	A00405_539_HLLNCDSX3_4_2354_31494_20306_1_293_+_9fc4ba7df13b38a1122bbfdc70b1bfa7	98.658	149	2	2.39e-73	265	151
M03520:605:000000000-LVNKY:1:2112:22003:22986;size=1	A00405_539_HLLNCDSX3_4_1144_21875_1705_1_289_-_2e38050b7207e66297542401e31b9aa3	100.000	136	0	1.86e-69	252	151
M03520:605:000000000-LVNKY:1:1111:22436:24251;size=1	A00405_539_HLLNCDSX3_4_2428_6090_14794_1_294_-_80eeeb5dde92ef47ef076603c990b2f7	98.230	113	2	2.45e-53	198	151
M03520:605:000000000-LVNKY:1:1110:25131:20441;size=4	A00405_539_HLLNCDSX3_4_2413_23728_18349_1_294_+_5c8cf276bfb8a016a1079c51251bc7d6	93.377	151	10	4.05e-61	224	151
M03520:605:000000000-LVNKY:1:1105:17207:13777;size=3	A00405_539_HLLNCDSX3_4_2413_23728_18349_1_294_+_5c8cf276bfb8a016a1079c51251bc7d6	99.338	151	1	3.96e-76	274	151
M03520:605:000000000-LVNKY:1:2109:7409:17173;size=1	A00405_539_HLLNCDSX3_4_2576_29315_15749_1_293_+_81ef8281ba5891ff7b36aceec603003c	99.074	108	1	3.17e-52	195	151
M03520:605:000000000-LVNKY:1:1113:9708:11180;size=2	A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d	100.000	122	0	1.13e-61	226	151
M03520:605:000000000-LVNKY:1:2114:23109:9751;size=1	A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d	98.361	122	2	2.44e-58	215	151
M03520:605:000000000-LVNKY:1:1101:26074:17222;size=1	A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139	96.689	151	5	1.86e-69	252	151
M03520:605:000000000-LVNKY:1:1101:26074:17222;size=1	A00405_539_HLLNCDSX3_4_2516_24542_11083_1_284_-_3c21a6cd9e6937764d653129dacfc976	100.000	101	0	5.31e-50	187	151
M03520:605:000000000-LVNKY:1:1114:23597:7193;size=4	A00405_539_HLLNCDSX3_4_2354_31494_20306_1_293_+_9fc4ba7df13b38a1122bbfdc70b1bfa7	97.987	149	3	1.11e-71	259	151
M03520:605:000000000-LVNKY:1:2109:27677:19303;size=1	A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d	95.082	122	6	1.14e-51	193	151
M03520:605:000000000-LVNKY:1:1106:16658:7340;size=2	A00405_539_HLLNCDSX3_4_2354_31494_20306_1_293_+_9fc4ba7df13b38a1122bbfdc70b1bfa7	97.987	149	2	3.99e-71	257	151
M03520:605:000000000-LVNKY:1:2105:17578:17290;size=1	A00405_539_HLLNCDSX3_4_1402_30318_9439_1_266_-_252b574501f4a55884860c129baf3fba	99.237	131	1	5.20e-65	237	151
M03520:605:000000000-LVNKY:1:2105:17578:17290;size=1	A00405_539_HLLNCDSX3_4_2531_30996_36010_1_155_-_3dd8adaf489effec687ac56cfef68619	100.000	60	0	3.29e-27	111	151
M03520:605:000000000-LVNKY:1:2103:7481:4727;size=1	A00405_539_HLLNCDSX3_4_2568_31955_35697_1_276_+_c92a035b3a55ad1b2109b6fea5d56592	97.351	151	4	3.99e-71	257	151
M03520:605:000000000-LVNKY:1:1113:7110:16430;size=1	A00405_539_HLLNCDSX3_4_2371_16920_5995_1_222_+_27b31b9bb8faf1c2642c30419f5480ba	99.242	132	1	1.45e-65	239	151
M03520:605:000000000-LVNKY:1:1106:14757:8307;size=1	A00405_539_HLLNCDSX3_4_1412_10022_10770_1_291_+_16759ee50eb37c248e99815d17ac3c88	100.000	140	0	1.11e-71	259	151
M03520:605:000000000-LVNKY:1:2101:20183:10567;size=2	A00405_539_HLLNCDSX3_4_2236_24614_29841_1_293_+_04ca48409a1ee33b09ee3f0431a9bece	99.338	151	1	3.96e-76	274	151
M03520:605:000000000-LVNKY:1:1101:7699:7372;size=4	A00405_539_HLLNCDSX3_4_2576_29315_15749_1_293_+_81ef8281ba5891ff7b36aceec603003c	99.083	109	1	8.83e-53	196	151
M03520:605:000000000-LVNKY:1:1101:21067:7163;size=1	A00405_539_HLLNCDSX3_4_1667_3577_14481_1_279_+_5c2b589f92cd328dd27be08801c4b747	98.571	140	2	2.40e-68	248	151
M03520:605:000000000-LVNKY:1:1114:11793:17932;size=1	A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139	94.828	116	6	2.47e-48	182	151
M03520:605:000000000-LVNKY:1:1114:11793:17932;size=1	A00405_539_HLLNCDSX3_4_2516_24542_11083_1_284_-_3c21a6cd9e6937764d653129dacfc976	100.000	66	0	1.52e-30	122	151
M03520:605:000000000-LVNKY:1:1110:11732:14597;size=2	A00405_539_HLLNCDSX3_4_1270_8531_32236_1_291_+_32dd2f413d14170786cfdf1c63a90888	99.270	137	1	2.40e-68	248	151
M03520:605:000000000-LVNKY:1:1102:2824:18584;size=1	A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139	98.276	116	2	5.27e-55	204	151
M03520:605:000000000-LVNKY:1:1102:2824:18584;size=1	A00405_539_HLLNCDSX3_4_2170_22381_8938_1_289_-_5eaf02e2ec49222f3f23b439151ed5af	92.208	77	6	1.18e-26	110	151
M03520:605:000000000-LVNKY:1:1107:16969:9354;size=2	A00405_539_HLLNCDSX3_4_1667_3577_14481_1_279_+_5c2b589f92cd328dd27be08801c4b747	99.286	140	1	5.16e-70	254	151
M03520:605:000000000-LVNKY:1:1111:28518:16834;size=1	A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d	98.361	122	2	2.44e-58	215	151
M03520:605:000000000-LVNKY:1:1107:5603:5987;size=1	A00405_539_HLLNCDSX3_4_2516_24542_11083_1_284_-_3c21a6cd9e6937764d653129dacfc976	96.575	146	5	1.12e-66	243	151
M03520:605:000000000-LVNKY:1:1107:5603:5987;size=1	A00405_539_HLLNCDSX3_4_2316_28330_6527_1_279_+_d0519282208358367ba6d805c3abc895	95.238	147	7	6.73e-64	233	151
M03520:605:000000000-LVNKY:1:2111:8608:5985;size=1	A00405_539_HLLNCDSX3_4_2413_23728_18349_1_294_+_5c8cf276bfb8a016a1079c51251bc7d6	98.675	151	2	1.84e-74	268	151
M03520:605:000000000-LVNKY:1:2102:20389:24279;size=1	A00405_539_HLLNCDSX3_4_2354_31494_20306_1_293_+_9fc4ba7df13b38a1122bbfdc70b1bfa7	98.658	149	2	2.39e-73	265	151
M03520:605:000000000-LVNKY:1:1114:2045:17066;size=1	A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139	95.575	113	5	2.47e-48	182	151
M03520:605:000000000-LVNKY:1:1114:2045:17066;size=1	A00405_539_HLLNCDSX3_4_2516_24542_11083_1_284_-_3c21a6cd9e6937764d653129dacfc976	98.485	66	1	7.07e-29	117	151
M03520:605:000000000-LVNKY:1:1114:2045:17066;size=1	A00405_539_HLLNCDSX3_4_2170_22381_8938_1_289_-_5eaf02e2ec49222f3f23b439151ed5af	93.243	74	5	1.18e-26	110	151
M03520:605:000000000-LVNKY:1:1105:26449:9445;size=1	A00405_539_HLLNCDSX3_4_2375_18032_36793_1_294_+_5a260901400c54ea43f4ad67a663e52d	98.529	136	2	4.02e-66	241	151
M03520:605:000000000-LVNKY:1:1105:26449:9445;size=1	A00405_539_HLLNCDSX3_4_2140_30463_36620_1_268_-_efd71567aa19975e277c347d16477d1d	81.034	116	16	5.54e-20	87.9	151
M03520:605:000000000-LVNKY:1:2105:9864:7290;size=1	A00405_539_HLLNCDSX3_4_2354_31494_20306_1_293_+_9fc4ba7df13b38a1122bbfdc70b1bfa7	98.658	149	2	2.39e-73	265	151
M03520:605:000000000-LVNKY:1:2113:23243:13305;size=1	A00405_539_HLLNCDSX3_4_1667_3577_14481_1_279_+_5c2b589f92cd328dd27be08801c4b747	98.571	140	2	2.40e-68	248	151
M03520:605:000000000-LVNKY:1:2110:17671:15861;size=1	A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139	96.460	113	4	5.31e-50	187	151
M03520:605:000000000-LVNKY:1:2110:17671:15861;size=1	A00405_539_HLLNCDSX3_4_2170_22381_8938_1_289_-_5eaf02e2ec49222f3f23b439151ed5af	94.805	77	4	5.46e-30	121	151
M03520:605:000000000-LVNKY:1:2110:17671:15861;size=1	A00405_539_HLLNCDSX3_4_2516_24542_11083_1_284_-_3c21a6cd9e6937764d653129dacfc976	100.000	63	0	7.07e-29	117	151
M03520:605:000000000-LVNKY:1:1109:15080:28141;size=1	A00405_539_HLLNCDSX3_4_2375_18032_36793_1_294_+_5a260901400c54ea43f4ad67a663e52d	98.529	136	2	4.02e-66	241	151
M03520:605:000000000-LVNKY:1:1109:15080:28141;size=1	A00405_539_HLLNCDSX3_4_2140_30463_36620_1_268_-_efd71567aa19975e277c347d16477d1d	82.353	102	12	7.17e-19	84.2	151
M03520:605:000000000-LVNKY:1:1112:17274:18064;size=2	A00405_539_HLLNCDSX3_4_1456_14714_11945_1_224_+_cd35089b9266a72f35460e2e07d8ad9f	99.329	149	1	5.13e-75	270	151
M03520:605:000000000-LVNKY:1:1104:8154:22707;size=1	A00405_539_HLLNCDSX3_4_1256_26341_12446_1_294_+_88ec1e8930915f6fd0f1d06309f6b07b	95.364	151	7	4.02e-66	241	151
M03520:605:000000000-LVNKY:1:2111:21305:14894;size=1	A00405_539_HLLNCDSX3_4_2428_6090_14794_1_294_-_80eeeb5dde92ef47ef076603c990b2f7	99.115	113	1	5.27e-55	204	151
M03520:605:000000000-LVNKY:1:1107:29422:14282;size=1	A00405_539_HLLNCDSX3_4_2354_31494_20306_1_293_+_9fc4ba7df13b38a1122bbfdc70b1bfa7	98.658	149	2	2.39e-73	265	151
M03520:605:000000000-LVNKY:1:1106:6151:14234;size=3	A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139	99.138	116	1	1.13e-56	209	151
M03520:605:000000000-LVNKY:1:1106:6151:14234;size=3	A00405_539_HLLNCDSX3_4_2170_22381_8938_1_289_-_5eaf02e2ec49222f3f23b439151ed5af	92.208	77	6	1.18e-26	110	151
M03520:605:000000000-LVNKY:1:1106:6151:14234;size=3	A00405_539_HLLNCDSX3_4_2516_24542_11083_1_284_-_3c21a6cd9e6937764d653129dacfc976	93.939	66	4	7.12e-24	100	151
M03520:605:000000000-LVNKY:1:2113:20238:7488;size=1	A00405_539_HLLNCDSX3_4_1418_8196_3505_1_290_-_1bf831b7d5cca66c11b01477482cf05f	98.649	148	2	8.58e-73	263	151
M03520:605:000000000-LVNKY:1:2111:26248:12091;size=1	A00405_539_HLLNCDSX3_4_2307_13196_28291_1_273_+_08c022a9cdf0c7266ffcd5bb231ae69a	96.689	151	5	1.86e-69	252	151
M03520:605:000000000-LVNKY:1:2111:26248:12091;size=1	A00405_539_HLLNCDSX3_4_2602_21052_24111_1_292_-_bd1b328e4ee7029fea4cbb06536b8f36	100.000	69	0	3.27e-32	128	151
M03520:605:000000000-LVNKY:1:2111:26248:12091;size=1	A00405_539_HLLNCDSX3_4_2428_6090_14794_1_294_-_80eeeb5dde92ef47ef076603c990b2f7	97.143	70	2	1.97e-29	119	151
M03520:605:000000000-LVNKY:1:1107:21932:3596;size=1	A00405_539_HLLNCDSX3_4_2354_31494_20306_1_293_+_9fc4ba7df13b38a1122bbfdc70b1bfa7	98.658	149	2	2.39e-73	265	151
M03520:605:000000000-LVNKY:1:2104:25493:8923;size=2	A00405_539_HLLNCDSX3_4_2413_23728_18349_1_294_+_5c8cf276bfb8a016a1079c51251bc7d6	98.013	151	3	8.58e-73	263	151
M03520:605:000000000-LVNKY:1:2108:12678:9414;size=1	A00405_539_HLLNCDSX3_4_1406_19262_13119_1_287_+_7e2b216f62b2af90b0db370fe85efc1c	98.413	126	1	5.24e-60	220	151
M03520:605:000000000-LVNKY:1:1111:8280:16676;size=1	A00405_539_HLLNCDSX3_4_1256_26341_12446_1_294_+_88ec1e8930915f6fd0f1d06309f6b07b	95.364	151	7	4.02e-66	241	151
M03520:605:000000000-LVNKY:1:1106:18241:6875;size=4	A00405_539_HLLNCDSX3_4_1406_19262_13119_1_287_+_7e2b216f62b2af90b0db370fe85efc1c	99.200	125	1	1.13e-61	226	151
M03520:605:000000000-LVNKY:1:2114:11145:6258;size=1	A00405_539_HLLNCDSX3_4_1667_3577_14481_1_279_+_5c2b589f92cd328dd27be08801c4b747	100.000	138	0	1.44e-70	255	151
M03520:605:000000000-LVNKY:1:2108:18599:6378;size=1	A00405_539_HLLNCDSX3_4_1406_19262_13119_1_287_+_7e2b216f62b2af90b0db370fe85efc1c	96.000	125	5	5.27e-55	204	151
M03520:605:000000000-LVNKY:1:2109:12992:20249;size=1	A00405_539_HLLNCDSX3_4_1133_19199_19492_1_294_-_f696211bbf33e2824c01aee2ec50bcfe	94.915	118	6	1.91e-49	185	151
M03520:605:000000000-LVNKY:1:2109:12992:20249;size=1	A00405_539_HLLNCDSX3_4_1165_26124_18364_1_289_-_92dcb437b5cfeea75f7a8f87a187a684	87.069	116	13	9.08e-33	130	151
M03520:605:000000000-LVNKY:1:2109:12992:20249;size=1	A00405_539_HLLNCDSX3_4_1376_6533_24893_1_250_+_5e735dddc9ed98f764e786e6c938d9b8	79.439	107	18	1.55e-15	73.1	151
M03520:605:000000000-LVNKY:1:2114:26987:18542;size=1	A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139	99.138	116	1	1.13e-56	209	151
M03520:605:000000000-LVNKY:1:2114:26987:18542;size=1	A00405_539_HLLNCDSX3_4_2170_22381_8938_1_289_-_5eaf02e2ec49222f3f23b439151ed5af	93.506	77	5	2.54e-28	115	151
M03520:605:000000000-LVNKY:1:1102:29542:14047;size=1	A00405_539_HLLNCDSX3_4_1149_18701_36605_1_292_-_4a407c9c3375a6ad5003bdd88d91a484	100.000	115	0	8.76e-58	213	151
M03520:605:000000000-LVNKY:1:2103:11006:27917;size=1	A00405_539_HLLNCDSX3_4_1256_26341_12446_1_294_+_88ec1e8930915f6fd0f1d06309f6b07b	96.026	151	6	8.64e-68	246	151
M03520:605:000000000-LVNKY:1:1103:7709:23601;size=1	A00405_539_HLLNCDSX3_4_2426_5430_12837_1_293_+_06ebbc4d1b33e24196b3fe5cc3323fcc	99.074	108	1	3.17e-52	195	151
M03520:605:000000000-LVNKY:1:2109:26471:8601;size=1	A00405_539_HLLNCDSX3_4_1239_8956_26584_1_215_+_5f74270a96d85094cc3112e09a3d186a	98.601	143	2	5.16e-70	254	151
M03520:605:000000000-LVNKY:1:1109:14837:28446;size=3	A00405_539_HLLNCDSX3_4_1406_19262_13119_1_287_+_7e2b216f62b2af90b0db370fe85efc1c	100.000	125	0	2.42e-63	231	151
M03520:605:000000000-LVNKY:1:2108:26157:14067;size=1	A00405_539_HLLNCDSX3_4_2413_23728_18349_1_294_+_5c8cf276bfb8a016a1079c51251bc7d6	98.675	151	2	1.84e-74	268	151
M03520:605:000000000-LVNKY:1:1113:14746:8161;size=4	A00405_539_HLLNCDSX3_4_1406_19262_13119_1_287_+_7e2b216f62b2af90b0db370fe85efc1c	96.800	125	4	1.13e-56	209	151
M03520:605:000000000-LVNKY:1:2106:23117:19350;size=1	A00405_539_HLLNCDSX3_4_2375_18032_36793_1_294_+_5a260901400c54ea43f4ad67a663e52d	100.000	136	0	1.86e-69	252	151
M03520:605:000000000-LVNKY:1:2106:23117:19350;size=1	A00405_539_HLLNCDSX3_4_2140_30463_36620_1_268_-_efd71567aa19975e277c347d16477d1d	82.353	102	12	7.17e-19	84.2	151
M03520:605:000000000-LVNKY:1:1107:17151:21712;size=1	A00405_539_HLLNCDSX3_4_2413_23728_18349_1_294_+_5c8cf276bfb8a016a1079c51251bc7d6	94.702	151	8	1.87e-64	235	151
M03520:605:000000000-LVNKY:1:1101:12388:15233;size=1	A00405_539_HLLNCDSX3_4_2426_5430_12837_1_293_+_06ebbc4d1b33e24196b3fe5cc3323fcc	99.074	108	1	3.17e-52	195	151
M03520:605:000000000-LVNKY:1:2114:6198:25058;size=1	A00405_539_HLLNCDSX3_4_1406_19262_13119_1_287_+_7e2b216f62b2af90b0db370fe85efc1c	99.200	125	1	1.13e-61	226	151
M03520:605:000000000-LVNKY:1:2111:29458:15927;size=1	A00405_539_HLLNCDSX3_4_2354_31494_20306_1_293_+_9fc4ba7df13b38a1122bbfdc70b1bfa7	99.329	149	1	5.13e-75	270	151
M03520:605:000000000-LVNKY:1:1110:6559:25535;size=1	A00405_539_HLLNCDSX3_4_2413_23728_18349_1_294_+_5c8cf276bfb8a016a1079c51251bc7d6	98.675	151	2	1.84e-74	268	151
M03520:605:000000000-LVNKY:1:1102:2785:13549;size=1	A00405_539_HLLNCDSX3_4_2536_7952_30984_1_279_+_0477fcf26c74fdea1d47fdaf9816091b	98.667	150	2	6.63e-74	267	151
M03520:605:000000000-LVNKY:1:1102:18758:9264;size=2	A00405_539_HLLNCDSX3_4_1667_3577_14481_1_279_+_5c2b589f92cd328dd27be08801c4b747	100.000	140	0	1.11e-71	259	151
M03520:605:000000000-LVNKY:1:1101:9046:6371;size=4	A00405_539_HLLNCDSX3_4_2428_6090_14794_1_294_-_80eeeb5dde92ef47ef076603c990b2f7	99.115	113	1	5.27e-55	204	151
M03520:605:000000000-LVNKY:1:2111:18688:11275;size=1	A00405_539_HLLNCDSX3_4_1611_20591_31767_1_245_+_c85069129eccf841c09642fb1373ef77	100.000	134	0	2.40e-68	248	151
M03520:605:000000000-LVNKY:1:2111:18688:11275;size=1	A00405_539_HLLNCDSX3_4_1359_17779_23672_1_197_+_463824133f7eb5b8f3c56841b215fd77	99.254	134	1	1.12e-66	243	151
M03520:605:000000000-LVNKY:1:1109:7662:14213;size=2	A00405_539_HLLNCDSX3_4_1406_19262_13119_1_287_+_7e2b216f62b2af90b0db370fe85efc1c	99.338	151	1	3.96e-76	274	151
M03520:605:000000000-LVNKY:1:2105:19970:19697;size=1	A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139	98.276	116	1	1.90e-54	202	151
M03520:605:000000000-LVNKY:1:2105:19970:19697;size=1	A00405_539_HLLNCDSX3_4_2170_22381_8938_1_289_-_5eaf02e2ec49222f3f23b439151ed5af	94.366	71	4	1.18e-26	110	151
M03520:605:000000000-LVNKY:1:2105:19970:19697;size=1	A00405_539_HLLNCDSX3_4_2516_24542_11083_1_284_-_3c21a6cd9e6937764d653129dacfc976	93.939	66	4	7.12e-24	100	151
M03520:605:000000000-LVNKY:1:1105:20573:17920;size=4	A00405_539_HLLNCDSX3_4_2134_29966_23202_1_288_+_8eca8314065b3dc0fbb5fe5fed019629	99.254	134	1	1.12e-66	243	151
M03520:605:000000000-LVNKY:1:2102:15717:5749;size=1	A00405_539_HLLNCDSX3_4_1418_8196_3505_1_290_-_1bf831b7d5cca66c11b01477482cf05f	99.320	147	1	6.63e-74	267	151
M03520:605:000000000-LVNKY:1:1105:16840:8812;size=4	A00405_539_HLLNCDSX3_4_1149_18701_36605_1_292_-_4a407c9c3375a6ad5003bdd88d91a484	98.261	115	2	1.90e-54	202	151
M03520:605:000000000-LVNKY:1:1105:20751:27197;size=1	A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139	98.276	116	2	5.27e-55	204	151
M03520:605:000000000-LVNKY:1:1105:20751:27197;size=1	A00405_539_HLLNCDSX3_4_2170_22381_8938_1_289_-_5eaf02e2ec49222f3f23b439151ed5af	93.506	77	5	2.54e-28	115	151
M03520:605:000000000-LVNKY:1:2101:21108:27711;size=1	A00405_539_HLLNCDSX3_4_2602_21052_24111_1_292_-_bd1b328e4ee7029fea4cbb06536b8f36	94.040	151	9	8.70e-63	230	151
M03520:605:000000000-LVNKY:1:2101:21108:27711;size=1	A00405_539_HLLNCDSX3_4_2307_13196_28291_1_273_+_08c022a9cdf0c7266ffcd5bb231ae69a	93.919	148	9	4.05e-61	224	151
M03520:605:000000000-LVNKY:1:1106:2343:13914;size=1	A00405_539_HLLNCDSX3_4_2467_17951_7560_1_293_+_af757d9c5e35c4dffc5ad6337375b76c	99.291	141	1	1.44e-70	255	151
M03520:605:000000000-LVNKY:1:1107:6736:16131;size=1	A00405_539_HLLNCDSX3_4_1406_19262_13119_1_287_+_7e2b216f62b2af90b0db370fe85efc1c	98.675	151	2	1.84e-74	268	151
M03520:605:000000000-LVNKY:1:1108:17989:13355;size=1	A00405_539_HLLNCDSX3_4_2170_22381_8938_1_289_-_5eaf02e2ec49222f3f23b439151ed5af	95.902	122	5	2.45e-53	198	151
M03520:605:000000000-LVNKY:1:1114:24679:24351;size=1	A00405_539_HLLNCDSX3_4_1256_26341_12446_1_294_+_88ec1e8930915f6fd0f1d06309f6b07b	96.026	151	6	8.64e-68	246	151
M03520:605:000000000-LVNKY:1:1113:17941:15530;size=1	A00405_539_HLLNCDSX3_4_2375_18032_36793_1_294_+_5a260901400c54ea43f4ad67a663e52d	99.265	136	1	8.64e-68	246	151
M03520:605:000000000-LVNKY:1:1114:20811:24588;size=1	A00405_539_HLLNCDSX3_4_1253_5231_9204_1_291_+_5232c331b3893acf7a55118f4673f3d0	95.455	44	2	5.58e-15	71.3	151
M03520:605:000000000-LVNKY:1:2109:17656:19023;size=1	A00405_539_HLLNCDSX3_4_1253_5231_9204_1_291_+_5232c331b3893acf7a55118f4673f3d0	95.455	44	2	5.58e-15	71.3	151
M03520:605:000000000-LVNKY:1:1111:3818:8457;size=1	A00405_539_HLLNCDSX3_4_1253_5231_9204_1_291_+_5232c331b3893acf7a55118f4673f3d0	95.455	44	2	5.58e-15	71.3	151
M03520:605:000000000-LVNKY:1:1105:24779:18529;size=1	A00405_539_HLLNCDSX3_4_1253_5231_9204_1_291_+_5232c331b3893acf7a55118f4673f3d0	95.455	44	2	5.58e-15	71.3	151
M03520:605:000000000-LVNKY:1:1107:2285:14386;size=1	A00405_539_HLLNCDSX3_4_1253_5231_9204_1_291_+_5232c331b3893acf7a55118f4673f3d0	95.455	44	2	5.58e-15	71.3	151
M03520:605:000000000-LVNKY:1:2114:5125:14989;size=1	A00405_539_HLLNCDSX3_4_1253_5231_9204_1_291_+_5232c331b3893acf7a55118f4673f3d0	95.455	44	2	5.58e-15	71.3	151
M03520:605:000000000-LVNKY:1:1107:21292:17122;size=1	A00405_539_HLLNCDSX3_4_1253_5231_9204_1_291_+_5232c331b3893acf7a55118f4673f3d0	95.455	44	2	5.58e-15	71.3	151
M03520:605:000000000-LVNKY:1:2111:19044:22550;size=1	A00405_539_HLLNCDSX3_4_1253_5231_9204_1_291_+_5232c331b3893acf7a55118f4673f3d0	95.455	44	2	5.58e-15	71.3	151
M03520:605:000000000-LVNKY:1:1105:4170:17712;size=1	A00405_539_HLLNCDSX3_4_1253_5231_9204_1_291_+_5232c331b3893acf7a55118f4673f3d0	95.455	44	2	5.58e-15	71.3	151
M03520:605:000000000-LVNKY:1:1106:20408:24165;size=1	A00405_539_HLLNCDSX3_4_1253_5231_9204_1_291_+_5232c331b3893acf7a55118f4673f3d0	95.455	44	2	5.58e-15	71.3	151
M03520:605:000000000-LVNKY:1:1107:16617:4331;size=1	A00405_539_HLLNCDSX3_4_1253_5231_9204_1_291_+_5232c331b3893acf7a55118f4673f3d0	95.455	44	2	5.58e-15	71.3	151
M03520:605:000000000-LVNKY:1:2104:13785:4643;size=1	A00405_539_HLLNCDSX3_4_1253_5231_9204_1_291_+_5232c331b3893acf7a55118f4673f3d0	95.455	44	2	5.58e-15	71.3	151
M03520:605:000000000-LVNKY:1:2102:20356:16468;size=1	A00405_539_HLLNCDSX3_4_1253_5231_9204_1_291_+_5232c331b3893acf7a55118f4673f3d0	95.455	44	2	5.58e-15	71.3	151
M03520:605:000000000-LVNKY:1:2102:17382:14724;size=1	A00405_539_HLLNCDSX3_4_1253_5231_9204_1_291_+_5232c331b3893acf7a55118f4673f3d0	95.455	44	2	5.58e-15	71.3	151
M03520:605:000000000-LVNKY:1:2102:19744:13393;size=1	A00405_539_HLLNCDSX3_4_1253_5231_9204_1_291_+_5232c331b3893acf7a55118f4673f3d0	95.455	44	2	5.58e-15	71.3	151
M03520:605:000000000-LVNKY:1:1111:19072:25393;size=1	A00405_539_HLLNCDSX3_4_1253_5231_9204_1_291_+_5232c331b3893acf7a55118f4673f3d0	95.455	44	2	5.58e-15	71.3	151
M03520:605:000000000-LVNKY:1:1109:13845:8131;size=1	A00405_539_HLLNCDSX3_4_1253_5231_9204_1_291_+_5232c331b3893acf7a55118f4673f3d0	95.455	44	2	5.58e-15	71.3	151
M03520:605:000000000-LVNKY:1:2103:6554:14176;size=1	A00405_539_HLLNCDSX3_4_1253_5231_9204_1_291_+_5232c331b3893acf7a55118f4673f3d0	95.455	44	2	5.58e-15	71.3	151
M03520:605:000000000-LVNKY:1:1112:4508:19523;size=1	A00405_539_HLLNCDSX3_4_1253_5231_9204_1_291_+_5232c331b3893acf7a55118f4673f3d0	95.455	44	2	5.58e-15	71.3	151
M03520:605:000000000-LVNKY:1:1114:6966:25723;size=1	A00405_539_HLLNCDSX3_4_1253_5231_9204_1_291_+_5232c331b3893acf7a55118f4673f3d0	95.455	44	2	5.58e-15	71.3	151
